,final_cleaned_text,sentiment_polarity,sentiment
6033,program makan bergizi gratis bukan sekadar soal makan ini tentang menciptakan generasi yang tumbuh dengan kuat cerdas dan siap menghadapi masa depan mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua sinergitasuntukbangsa,0.0,netral
6034,vanillacrusz multibankio zakmbg congratulations buks,0.0,netral
6035,bonus mbg,0.0,netral
6036,pola pikir oposisi kegelapan soal mbg itu sukses lalu gagal mereka teriak gagalkan mbg karena terbukti gagal kaum pesimisme dan tidak bisa maju yah seperti ini pola pikirnya namanya juga antek aseng harus kerja sampai demi bisa cair lagi duit jutaan,-0.08055555555555555,negatif
6037,mbg pejabat ribu mbg omonomon ribu mana yg benarbenar bergizi,0.0,netral
6038,badan gizi nasional bgn mencatat bahwa program makan bergizi gratis mbg telah mencapai sekitar juta penerima manfaat dan menargetkan peningkatan signifikan dengan rencana mencapai juta penerima pada akhir,0.3875,positif
6039,badan gizi nasional bgn mencatat bahwa program makan bergizi gratis mbg telah mencapai sekitar juta penerima manfaat dan menargetkan peningkatan signifikan dengan rencana mencapai juta penerima pada akhir,0.0,netral
6040,sampai saat ini belum dpt mbg,0.0,netral
6041,triproyek paling tolol mbg danantara sea walls,-0.14999999999999997,negatif
6042,sabilsalabim aku bantu doa yeah semoga mbg nya makin enak terus amp sehat sempurna hihi,0.5,positif
6043,memberikan gizi yang baik kepada anakanak adalah bentuk cinta kita kepada bangsa ini dukung program mbg agar setiap anak punya kesempatan tumbuh dan berkembang dengan optimal,0.0,netral
6044,gizi yang cukup adalah kunci anakanak tumbuh aktif kreatif dan produktif mari dukung program mbg agar tidak ada lagi anak belajar dalam kondisi lapar dan kekurangan energi,0.09,positif
6045,program mbg mampu menumbuhkan ekonomi kerakyatan dan ketahanan pangan makanbergizigratis manfaatmakanbergizigratis dukungprogrammakanbergizigratis,0.42500000000000004,positif
6046,mbg untuk indonesia emas makanbergizigratis generasiemas indonesiamaju,0.0,netral
6047,program mbg mampu menumbuhkan ekonomi kerakyatan dan ketahanan pangan makanbergizigratis manfaatmakanbergizigratis dukungprogrammakanbergizigratis,0.42500000000000004,positif
6048,mbg untuk indonesia emas makanbergizigratis generasiemas indonesiamaju,0.0,netral
6049,hermionye data pribadi mau dikasih ke us miss mbg gk dapet smua pk cuma di kejagung aja bikin ibukota baru gk dipake ada program programnya ampas,0.062121212121212126,positif
6050,mbg bukan sekadar makanan lapangan kerja dan peluang bisnis baru tercipta,0.0,netral
6051,glnl infobmkg karena indonesia kebanyakan korupsi penjabat badannya gemuk semua komentar untuk dikritik pemerintah aja langsung diblokir akun dan hapus komentar keamanan data sering bocor anggaran di efisensi maunya ditambahkan mbg juga ada berita keracunan masih lanjuti,-0.5,negatif
6052,mbg bukan sekadar makanan lapangan kerja dan peluang bisnis baru tercipta,0.0,netral
6053,program mbg yang digagas pemerintah pusat sudah layani siswa madrasah di batam,0.0,netral
6054,dukung mbg,0.0,netral
6055,badan gizi nasional bgn mencatat bahwa program makan bergizi gratis mbg telah mencapai sekitar juta penerima manfaat dan menargetkan peningkatan signifikan dengan rencana mencapai juta penerima pada akhir,0.3875,positif
6056,dukung mbg,0.0,netral
6057,menu mbg hari ini ikann plss jd gabisa makan,0.0,netral
6058,komodojogging idextratime anggaran bmkg ikut kepangkas bang mbg lebih penting,0.45,positif
6059,program makan bergizi gratis hadir untuk memastikan setiap anak mendapat asupan sehat dan seimbang setiap hari bukan sekadar soal makan tapi investasi untuk masa depan bangsa mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.3,positif
6060,anak sehat hari ini adalah pemimpin masa depan program makan bergizi gratis menjamin gizi yang cukup agar generasi mendatang tumbuh kuat cerdas dan tangguh mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6061,enemaofelites glrhn tp berbagai sektor ini mgkn yg udah kebagian jatah kerjaan di tahun sblmnya ga simisal jaman jkw bnyak pembangunan ya yg kebagian kerjaan org pekerja bangunan jd skrg gantian mbg jd buka lap kerja untuk org dapur n org sekitar dapur karna titik menyerap an pekerja,0.0,netral
6062,bhabinkamtibmas desa nagreg kendan aipda mansyur monitoring distribusi makan bergizi gratis mbg di sman nagreg kepada masyarakat jika menemukan gangguan kejahatan dapat menghubungi call center bebas pulsa atau lapor kapolresta bandung di nomor wa,0.15000000000000002,positif
6063,pulang lebih awal karena peringatan kelasku dengan kesadaran penuh dah ngambil mbg blom menu mbg hari ini apa piket orang ambil mbg di bawah,0.21666666666666665,positif
6064,makanan indo apa yg kaga pake sambel anjir gembel bgt ok menyindir mbg hari ini,0.0,netral
6065,akhir bulan dapet mbg dari sertijab,0.0,netral
6066,ngapain pamer mbg,0.0,netral
6067,mbg bukan sekadar makanan lapangan kerja dan peluang bisnis baru tercipta,0.0,netral
6068,mbg untuk anak indonesia investasi untuk generasi sehat dan cerdas,0.0,netral
6069,hari ini adalah pemimpin hebat di masa depan mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.42666666666666675,positif
6070,mbg hari ini roti sm semangkanya okelah tapi ga nyambung banget sama tempe goreng,0.0,netral
6071,gue baru melihat perwujudan mbg,0.0,netral
6072,tanyakanrl ngomul mau benerin mbg aja ktnya nunggu periode selanjutnya kek yakin bgt jd presiden lg,0.2619047619047619,positif
6073,bhabinkamtibmas polres fakfak melaksanakan monitoring pendampingan pendistribusian mbg makanan bergizi gratis di sekolahsekolah dan posyandu di wilayah kab fakfak makanbergizigratis polrihumanis polriuntukmasyarakat,0.0,netral
6074,menu mbg di muntilan viral karena diduga berbelatung ini kata kepsek,0.0,netral
6075,mbg makan korban masih aja menyangkal kegagalan komando dan sop toleransi umat beragama gagal pun gak ada negarawan yang mau ngaku,0.0,netral
6076,kapolri top aksi nyata dukung mbg lewat sppg joss bangett,0.2833333333333334,positif
6077,faktafakta penemuan ulat di menu mbg mts negeri ternate ada arahan jaga rahasia,0.0,netral
6078,ga masuk akal nyamain letterboxd sama joget gemoy goblok dipek dewe yo ngene kakehan nguntal mbg,0.0,netral
6079,beliau buat akun letterboxd karena banyak yang minta pengen tau film apa yang ditonton dan review beliau terhadap film tersebut kalo disuruh stop program mbg karena banyak yang minta kira kira bakal dilakuin ga,0.5,positif
6080,melihat cara bagaimana jepang hari ini mitigasi tsunami menyadarkan negara kita sangaat sangaat sangat jauh tertinggal tiap hari masih ngurusin mbg dimana mana,0.0,netral
6081,karena anak yang sehat hari ini adalah pemimpin hebat di masa depan mbg makanbergizigratis,0.0,netral
6082,pembagian mbg siang ini,0.0,netral
6083,xnaxeer multibankio zakmbg masha allah,0.0,netral
6084,alhamdulillah ponakan sdh mulai kerja di mbg sukabumi sebagai ahli gizi ilmu kuliah dulu kepake jg dlu waktu gw punya catring healthy food dia yg bantu w ngitung brpa kalori setiap gw bikin menu untuk cust yg diet,0.5,positif
6085,menu mbg yang diinginkan setiap hari,0.0,netral
6086,saya mengapresiasi jajaran polda lampung yang telah membangun sppg bahkan di bandar lampung saja langsung dibangun tiga unit ini bentuk semangat yang luar biasa dan semoga bisa menjadi contoh bagi wilayah lain agar program mbg bisa berjalan maksimal kata dia,0.0,netral
6087,ia menyampaikan apresiasi kepada jajaran polda lampung yang telah aktif berkontribusi dalam mendukung program mbg,0.0,netral
6088,kapolri jenderal listyo sigit menargetkan pembangunan unit satuan pelayanan pemenuhan gizi sppg sebagai bentuk dukungan terhadap program prioritas presiden subianto yakni makan bergizi gratis mbg,0.0,netral
6089,kapolri targetkan sppg dukung program mbg presiden,0.0,netral
6090,di kantin sekolah anak gue ribu udah dapet nasi kebuli potong katsu enak pula berasa bumbunya kalo ibu kantin yang nyari untung aja bisa bikin yg enak kenapa mbg ga bisa ya,0.0,netral
6091,divhumaspolri mantap pak polisi yang udah mulai peduli soal gizi masyarakat kayak program mbg ini,0.0,netral
6092,mbg hadir pastikan anak tumbuh kuat dan siap masa depan mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6093,gizi harian anak dijamin masa depan cerah di tangan mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6094,mbg hadirkan keadilan gizi dari kota hingga pelosok desa mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.30833333333333335,positif
6095,tak boleh ada anak yang lapar gizi untuk semua jadi komitmen mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6096,setiap piring bergizi adalah langkah menuju indonesia maju mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6097,anak sehat hari ini pemimpin hebat esok nanti mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6098,mbg bukan soal makan tapi soal masa depan bangsa mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6099,makan bergizi tiap hari bekal jadi pemimpin esok hari mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.4444444444444445,positif
6100,gizi seimbang bukan pilihan tapi hak setiap anak indonesia mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6101,mbg hadir pastikan anak tumbuh kuat dan siap masa depan mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.3277777777777778,positif
6102,setiap anak berhak makan sehat dan bergizi setiap hari mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6103,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya ini bukan sekadar soal makan ini tentang menciptakan generasi yang tumbuh dengan kuat cerdas mbg makanbergizigratis anaksehatbangsakuat semuagizi,0.0,netral
6104,sebagai bagian dari upaya jangka panjang pemerintah telah mengedepankan penguatan sdm unggul melalui berbagai program konkret program makan bergizi gratis mbg,0.25,positif
6105,kayrinayu kepake banget wkwkwk udah hampir semingguan banyak lehaleha how about you though bisa istirahat minta prabs aje kalau mbg mah,0.0,netral
6106,yang makan kalian juga contoh aja mbg vendor kebanyakan di pegang coklat sm ijo,0.0,netral
6107,divhumaspolri pak polisi yang support mbg ini bikin masyarakat makin ngerasa diurus dan diperhatikan,0.0,netral
6108,mbg bukan sekedar makanan lapangan kerja dan peluang bisnis baru tercipta,0.0,netral
6109,beberapa voters bilang kalau nggak nyangka bakal kayak gini woy kalo elu punya akal sehat dikit amp bisa baca tulis kondisi begini tuh predictable banget sesuai visi misi mereka elu kira duit mbg tuh darimana emang elu nya aja pada tolol atau emang passion elu hidup susah,-0.17583333333333334,negatif
6110,cenayangfilm keracunan mbg belum nih,0.0,netral
6111,babinsa koramil jajaran kodim sidrap melakukan pendampingan pendistribusian program makan bergizi gratis mbg di sekolahsekolah di wilayah empat kecamatan yang ada di kabupaten sidrap rabu,0.4,positif
6112,pesan saya kepada presiden fokus berantas korupsi dan penegakan hukum dulu itu permasalahan utama bangsa ini kesampingkan dulu mbg kopdes merah putih blt lawankriminalisasijokowi fokus berantas korupsi jangan buka peluang baru korupsi,0.0,netral
6113,detikhikmah orang ibadah di bubarin dan gedungnya di rusak itu yg harus di urusinkarena itu urusanya menag kok malah ngurusi dapur mbg,0.0,netral
6114,coba dong peran pemerintah apa dalam hal ini apa kayak yg udah cuma nanganin pasca bencana aja goblok gitu aja trus mitigasi bencana besar tolol bgt negeri ini ya allah makan tu mbg sialan gendut dongo,-0.39999999999999997,negatif
6115,pbnu targetkan bangun dapur mbg lewat lembaga pendidikan nu,0.0,netral
6116,seharusnya ditanggapi serius rekanan mbg yang lalai harus ditindak tegas masuk daftar hitam denda dan pidana supaya ada efek jera,0.0,netral
6117,hermionye janji kampanyemya sdah tidak realistispertumbuhan ekonomi sistem hukumnya masih samaditambah mbg ya ambyar,0.0,netral
6118,program mbg melibatkan sekitar ribu umkm badan usaha milik desa bumdes dan koperasi yang sudah menyuplai bahan baku ke sppg,0.0,netral
6119,yang keracunan mbg gimana,0.0,netral
6120,gankofpetojo ragilsemar boleh kan rakyat curiga bahwa mbg koperasi merah putih sekolah rakyat dll itu modus lain untuk menyedot apbn semacam korupsi tapi pake sop yg legal,0.26,positif
6121,opung ini bagaimana bah tentara kita lebih senang ngawal mbg,0.0,netral
6122,dukung program mbg wali kota medan rico waas tinjau langsung pelaksanaan di smpn makanbergizigratis programmbg ricowaas pemkomedan sekolahsehat generasisehat gizianak bitvonline,0.0,netral
6123,pernah dibilang gak ikhlas kerja gara dulu gue nolak jadi ahli gizi mbg,0.25,positif
6124,tirtoid selain buzzer mbg buzzer yg paling pala batu adalah buzzernya kdm cape banget,0.0,netral
6125,vanillacrusz multibankio zakmbg congrats buks,0.0,netral
6126,selain dituntut andal dalam memasak para pekerja dapur sppg juga dibekali nilainilai keagamaan melalui kegiatan bershalawat bersama bandung,0.0,netral
6127,anakkolong setkabgoid rakyat ga butuh d dekati dan d hibur yg di butuhkan adalah jt lapangan kerja baru mbg yg tk beracun kesehatan gratis sekolah gratis angkutan gratis bbm gratis listrik gratis dll,0.356060606060606,positif
6128,ragilsemar mbg butuh pihak pengusaha utk bergerak sampai ke penerima manfaat ngeri kalo ngelihat temen yg dapat bagian dapur sppg semua modal sendiri dulu dapur bisa m persiapannya,0.0,netral
6129,menu mbg di muntilan viral karena diduga berbelatung ini kata kepsek,0.0,netral
6130,program mbg tak hanya fokus pada gizi tapi juga jadi penggerak ekonomi lokal dengan melibatkan sarjana sebagai kepala unit ahli gizi dan akuntan di ribu sppg mbg membuka lapangan kerja dan mendukung tumbuhnya tenaga kerja terdidik di daerah ekonomilokal generasisehat,0.0,netral
6131,ickurm murtadhaone perbandingan antara anggaran konsumsi rapat menteri rp ribu per orang dan bantuan makan bergizi gratis mbg rp ribu per anak memang sering jadi polemik tapi sebenarnya konteks dan tujuan penggunaan anggarannya sangat berbeda dana konsumsi rapat menteri ditetapkan untuk,0.2,positif
6132,ya kalau cuma satu anak yg keracunan mbg bisa dipastikan bukan karena itu tapi kan puluhan siswa yg baru menyantap makanan mbg,0.0,netral
6133,bhabinkamtibmas polsek ciledug melaksanakan pemantauan dan monitoring kegiatan pendistribusian makanan bergizi gratis mbg oleh sppg karang timur yang berlokasi di jl kavling hankam no rt kec karang tengah kota tangerang,0.0,netral
6134,randomable gak dapat mbg,0.0,netral
6135,tanyakanrl tak aminin wes pak tp lo pak grgr mbg dan efisiensi sekarang banyak org yang ke phk trus daya beli menurun akhirnya toko juga sepi dan ekonomi lagi sekarat pak sekarang,0.13333333333333333,positif
6136,kapolri targetkan bangun sppg seindonesia akhir tahun ini lampung kapolri jenderal listyo sigit menargetkan bakal membangun satuan pelayanan pemenuhan gizi sppg polri seindonesia dalam rangka mendukung penuh program makan bergizi gratismbg presiden,0.0,netral
6137,melalui mbg setiap anak indonesia dijamin terpenuhi nutrisinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.4444444444444445,positif
6138,randomable ini bukan nyindir mbg kan maaf sekedar nanya doang,0.0,netral
6139,borabebwi berasa tua jg aing liat ini semua sekolah skrg dpt mbg ya,0.0,netral
6140,konsumnya enyak no no mbg,0.0,netral
6141,babinsa wates koramil wates kodim kulon progo serka ariyanto senin menghadiri sosialisasi pembangunan dapur sppg di wilayah rt kriyanan wates guna mendukung program mbg yayasan dana pendidikan latihan selaku mitra bgn di balai rt kriyanan kel wates,0.0,netral
6142,badan gizi nasional bgn menyampaikan permintaan maaf secara terbuka menyusul insiden keracunan massal dalam program makan bergizi gratis mbg yang terjadi di nusa tenggara timur ntt makanbergizigratis,0.0,netral
6143,pejabat tmbh sejahtera iya cemiilan mreka naik rb an rakyat kok d turunin mbg dr rb jd rb,0.0,netral
6144,billray memang beda hasil mbg ketika fungsinya cuma dijadikan sebatas proyek,0.0,netral
6145,program mbg jadi pilar penting dalam mendukung generasi yang sehat produktif dan berdaya saing di masa depan dukungmbg,0.0,netral
6146,program mbg jalan terus polda lampung siap dukung,0.0,netral
6147,pengemasan bahan baku mbg dan penyerahan fasilitas pembiayaan mikro kur bri ke umkm pemasok bahan baku mbg divhumaspolri poldametrojaya poldametrojaya polrestangsel makanbergizigratis,0.0,netral
6148,babyblue iya dia juga kebanyakan makan mbg otaknya koslet,0.06666666666666667,positif
6149,ariemega dananya buat mbg,0.0,netral
6150,melalui program mbg setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6151,melalui program mbg setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6152,melalui program mbg setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.4583333333333333,positif
6153,melalui program mbg setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6154,mbg diganti mbb kelar masalah,0.0,netral
6155,dalam upaya mendukung program pemerintah dalam peningkatan kesehatan ibu hamil dan balita bhabinkamtibmas polsek tuban melaksanakan pendampingan kegiatan penyaluran makanan bergizi mbg di posyandu vi kelurahan kebonsari polisi police polisiviral polisijatim viralindo,0.0,netral
6156,arlanajkt pagi dpt mbg gak,0.0,netral
6157,diliat liat mbg nih emang ribet banget,-0.5,negatif
6158,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6159,program makan bergizi gratis menjamin setiap anak mendapatkan asupan yang sehat dan seimbang mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6160,arypraske anakogi humorjontampan jhonsitorus mikuroq msaiddidu newiding ngkongroses rickykardjono snwb siswotomo kemarin ikn yg kini penuh psk kini mbg yg ada belatungnya dan sudah banyak yg keracunan mana juta lapangan kerja mana gibran,0.0,netral
6161,mbg bukan sekedar makanan lapangan kerja dan peluang bisnis baru tercipta,0.0,netral
6162,kapolri targetkan bangun sppg seindonesia akhir tahun ini kapolri jenderal listyo sigit menargetkan bakal membangun satuan pelayanan pemenuhan gizi sppg polri seindonesia dalam rangka mendukung penuh program makan bergizi gratis mbg presiden subianto,0.0,netral
6163,up sg mbg kalau menunya lagi enak doang cuu,1.0,positif
6164,lexwu so kalau mbg yang termasuk nasi itu gimana ko apakah itu termasuk penyebab nya ko,0.0,netral
6165,nih gw kasih tahu kalian fakta yg dsembunyikan konoha mbg itu tnp persiapan supply alhasil demand rakyatdemand mbg mnyebabkan over demand sdgkan supply tetap alhasil harga bahan pokok naik dan disaat phk mrajalela maka org miskin baru terus brtambah kemenkeuri jujur itu baik,0.0,netral
6166,badan gizi nasional bgn telah menyalurkan makan bergizi gratis mbg kepada sekitar juta penerima manfaat di seluruh indonesia hingga selasa ini selengkapnya,0.0,netral
6167,program mbg bertujuan untuk mengurangi angka malnutrisi dan stunting serta meningkatkan kualitas pendidikan papua papuatengah papuahits jayapura nabire jayawijaya merauke mbg mbgpapua mbgmajukanpapua,0.0,netral
6168,dukung terus program mbg,0.0,netral
6169,dukung terus program mbg,0.0,netral
6170,klarifikasi sejumlah siswa smk negeri ternate sakit perut diduga usai santap menu program mbg,0.0,netral
6171,ragilsemar orderan mbg smua kena makelar harga mepet kualitas pasti jg drop ada ahli gizi skalianpun di tiap dapur klo harga sdh banyak potongan pasti susah scr kualitas smua hanya bisa kejar kuantitas nyata dilapangan,0.0,netral
6172,ini bukan sekadar soal makan ini tentang menciptakan generasi yang tumbuh dengan kuat cerdas dan siap menghadapi masa depan karena anak yang sehat hari ini adalah pemimpin hebat di masa depan mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6173,mantul dukung sepenuhnya program mbg,0.0,netral
6174,program mbg merupakan langkah positif dalam mengatasi masalah kekurangan gizi anakanak papua papuatengah papuahits jayapura nabire jayawijaya merauke mbg mbgpapua mbgmajukanpapua,0.11363636363636363,positif
6175,penjelasan menohok kepsek mts negeri ternate soal ulat di menu mbg,0.5,positif
6176,makan bergizi gratis memberikan dampak positif bagi para pelajar dari daerah terpencil papua papuatengah papuahits jayapura nabire jayawijaya merauke mbg mbgpapua mbgmajukanpapua,0.0,netral
6177,ulat ditemukan dalam menu makanan bergizi gratis mbg di mts negeri kota ternate maluku utara dari siswa yang menyantap menu tersebut selasa seorang siswa menemukan ulat dalam makanannya,0.4,positif
6178,makan bergizi gratis hadir untuk anakanak papua papua papuatengah papuahits jayapura nabire jayawijaya merauke mbg mbgpapua mbgmajukanpapua,0.0,netral
6179,lampung kapolri jenderal listyo sigit menargetkan bakal membangun satuan pelayanan pemenuhan gizi sppg polri seindonesia dlm rangka mendukung penuh program makan bergizi gratis mbg presiden subianto,0.22500000000000003,positif
6180,makan bergizi sehat untuk generasi muda mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.36666666666666664,positif
6181,abis liat iklan presentase sebaran mbg di videotron botani sedangkan adek gua yg tk tiap dikasih mbg cuma dibuka buat foto pencitraan sekolahnya doang ditutup lagi di bawa ke rumah repot,-0.05,negatif
6182,bgn targetkan program mbg layani juta penerima manfaat,0.0,netral
6183,dukung program mbg mbg,0.0,netral
6184,dukung program mbg mbg,0.0,netral
6185,dukung program mbg mbg,0.0,netral
6186,trinugroho menu yg lengkap karbohidrat lauk hewani lauk nabati sayuran buah utk jenis masakan bisa sesuai selera dan tidak masalah jika digoreng krn sasaran mbg bukan pasien yang memiliki pantangan makanan tertentu kecuali jika terdapat pantangan alergi maka makanan hrs disesuaikan,0.15714285714285714,positif
6187,makanya pemerintah ga suka bgt kan sama org pinter sampe jelekin yg punya ijazah dan kuliah krn org pinter susah dibohongin rakyat sengaja dikasih mbg drpd kuliah gratis biar bodoh terus dan ga maju semakin bodo semakin gampang dikendaliin dan dikibulin,-0.010515873015872998,negatif
6188,rabu juli kejaksaan negeri manado mengikuti rapat koordinasi dukungan kejaksaan dalam pelaksanaan program makanan bergizi gratis mbg di seluruh indonesia secara virtual melalui zoom meeting kejaksaanri kejarisulut kejarimanado jaksasahabatmasyarakat,0.13333333333333333,positif
6189,satriakalteng program mbg cerdaskan generasi bangsa mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.4444444444444445,positif
6190,mbg amp bgn harus segera bubar gua gamau tau,0.0,netral
6191,ragilsemar mbg itu cuma resiko tinggi banged dlm korupsi sekolah rakyat ini yg lucu kenapa kita kembali ke jaman jepang knp malu dgn istilah sd inpres denger sekolah rakyat keinget ama almarhum bokap yg lulusan sekolah rakyat jaman jepan,0.05125,positif
6192,mari bersama mendukung program mbg di papua makanbergizigratis makanbergizigratisbantuumkm mbgpapua,0.4,positif
6193,trinugroho halo kak izin menjawab sbg ahli gizi untuk porsi mbg para ahli gizi menyesuaikan budget yg diberikan pemerintah namun utk menu tsb memang kurang baik krn terdapat karbohidrat ganda yaitu pd nasi dan makaroni shg baiknya makaroni diganti mjd buah,0.05000000000000001,positif
6194,sanghyeonlucu mbg ny mana,0.5,positif
6195,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.45,positif
6196,dukung program mbg,0.0,netral
6197,pesan saya kepada presiden fokus berantas korupsi dan penegakan hukum dulu itu permasalahan utama bangsa ini kesampingkan dulu mbg kopdes merah putih blt lawankriminalisasijokowi fokus berantas korupsi jangan buka peluang baru korupsi,0.13825757575757575,positif
6198,mbg bisa tingkatkan sdm sejak dini,0.1,positif
6199,gizi harian anak dijamin masa depan cerah di tangan mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.33888888888888885,positif
6200,mbg hadirkan keadilan gizi dari kota hingga pelosok desa mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.30833333333333335,positif
6201,tak boleh ada anak yang lapar gizi untuk semua jadi komitmen mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.4444444444444445,positif
6202,setiap piring bergizi adalah langkah menuju indonesia maju mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.35833333333333334,positif
6203,anak sehat hari ini pemimpin hebat esok nanti mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.5266666666666667,positif
6204,mbg bukan soal makan tapi soal masa depan bangsa mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.33333333333333337,positif
6205,makan bergizi tiap hari bekal jadi pemimpin esok hari mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6206,studywthavi aku tinggal di dps rumah tapi rumahku deket bypass ke mbg,0.11818181818181818,positif
6207,gizi seimbang bukan pilihan tapi hak setiap anak indonesia mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.40476190476190477,positif
6208,mbg hadir pastikan anak tumbuh kuat dan siap masa depan mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.3277777777777778,positif
6209,setiap anak berhak makan sehat dan bergizi setiap hari mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.4238095238095238,positif
6210,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.45,positif
6211,rillyasviel by terima kasih mbg,0.0,netral
6212,program makan bergizi gratis untuk pelajar hadir demi kesehatan dan pembelajaran optimal dukung program ini untuk generasi cerdas dan sehat mbg,0.37142857142857144,positif
6213,laporan unesco buktikan makan bergizi di sekolah tingkatkan kehadiran dan hasil belajar kurangi malnutrisi dan dongkrak kelulusan mbg,0.3,positif
6214,program makan bergizi gratis dukung tumbuh kembang anak optimal ciptakan generasi penerus cerdas sehat dan berdaya saing tinggi mbg,0.0,netral
6215,oposisicerdas pantesan mau di blokir lumayan buat biaya mbg,0.0,netral
6216,jumlah penerima mbg akan digenjot dari juta jadi juta hari,0.0,netral
6217,program mbg jadi pilar penting dalam mendukung generasi yang sehat produktif dan berdaya saing di masa depan dukungmbg,0.0,netral
6218,izi yang cukup hari ini jadi pondasi masa depan yang cerah program makan bergizi gratis bukan sekadar makanan ini investasi untuk anakanak jadi pemimpin masa depan mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.22000000000000003,positif
6219,dengan makan bergizi gratis anakanak indonesia dapat gizi seimbang tiap hari karena membangun bangsa dimulai dari perut yang kenyang dan otak yang terang mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.4833333333333334,positif
6220,program makan bergizi gratis hadir untuk pastikan anakanak kita tumbuh sehat dan cerdas bukan cuma isi perut tapi juga bekal jadi generasi hebat di masa depan mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.4166666666666667,positif
6221,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.45,positif
6222,mah bawain misting kata bu guru mbg yg gk dimakan bawa ke rumah pake misting iya lupa bakpou pilih klo makanan anak itu picky eater,0.0,netral
6223,sketzka becul ini aku lagi antri mbg,0.2857142857142857,positif
6224,bgn hentikan operasional sppg di ntt imbas insiden kasus keracunan mbg,0.0,netral
6225,ragilsemar mbg marai bangkrut geri,0.0,netral
6226,harusnya presiden mencontoh cara mbg seperti ini jadi makanan masih baru dan hangat gak sampai ada makanan berisi belatung basi dll,0.0,netral
6227,langkah maju program mbg harus terus didukung penuh,0.0,netral
6228,jadi korban penipuan penyedia mbg puluhan orang melapor ke polisi,0.0,netral
6229,junseobei kabupaten gak dapet mbg hahaha,0.2,positif
